SIMINN;Síminn;telecom;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2020-10-13;7,11;7,18;7,10;7,20;7,10;7,13;7,153;23515122;168207866,3;9;
2020-10-12;7,08;7,18;7,085;7,18;7,06;7,18;7,114;31010000;220761200;10;
2020-10-09;7,07;7,13;6,95;7,12;6,95;7,08;7,054;40615028;286515998,24;13;
2020-10-08;6,91;7,00;6,94;6,97;6,93;6,95;6,953;37500000;260750000;8;
2020-10-07;6,85;6,95;6,85;6,88;6,83;6,88;6,872;18149667;124715218,95;5;
2020-10-06;6,81;6,89;6,87;6,87;6,82;6,82;6,83;10500000;71710000;3;
2020-10-05;6,84;6,94;6,90;6,90;6,90;6,90;6,90;4000000;27600000;2;
2020-10-02;6,87;6,97;6,90;6,94;6,90;6,94;6,92;16575121;114691339,74;5;
2020-10-01;6,87;6,94;6,87;6,94;6,87;6,94;6,884;180560;1242897,2;2;
2020-09-30;6,88;6,93;6,93;6,93;6,93;6,93;6,93;13000000;90090000;3;
2020-09-29;6,81;6,88;6,90;6,90;6,84;6,88;6,856;33652300;230719163;13;
2020-09-28;6,90;6,97;6,88;6,925;6,88;6,90;6,925;13112319;90798400,94;6;
2020-09-25;6,90;7,00;6,96;6,96;6,90;6,90;6,94;3967271;27532747,5;4;
2020-09-24;6,94;7,02;7,02;7,02;6,96;6,96;6,98;27032689;180287856,78;5;
2020-09-23;6,96;7,01;6,99;7,03;6,95;7,00;6,99;8200633;57318992,46;8;
2020-09-22;6,91;6,95;6,72;6,94;6,72;6,94;6,852;85610121;587305013,12;24;
2020-09-21;6,69;6,75;6,80;6,80;6,70;6,72;6,758;16909000;114269730;7;
2020-09-18;6,80;6,87;6,91;6,91;6,85;6,85;6,872;10500000;72155000;3;
2020-09-17;6,86;6,93;6,895;6,93;6,84;6,93;6,906;20802993;144037584,36;9;
2020-09-16;6,85;6,95;6,90;6,90;6,90;6,90;6,90;3074000;21210600;3;
2020-09-15;6,85;6,95;6,85;6,90;6,85;6,90;6,891;15707000;108228300;5;
2020-09-14;6,80;6,89;6,82;6,86;6,80;6,86;6,85;31000000;212360000;9;
2020-09-11;6,78;6,88;6,74;6,85;6,74;6,80;6,792;42400000;287998000;8;
2020-09-10;6,74;6,80;6,83;6,83;6,74;6,74;6,794;11610121;78878822,8;8;
2020-09-09;6,77;6,82;6,72;6,86;6,72;6,86;6,801;12012315;81701788,8;9;
2020-09-08;6,74;6,82;6,82;6,82;6,78;6,78;6,804;4921000;33484380;6;
2020-09-07;6,78;6,88;6,86;6,88;6,82;6,82;6,853;17786000;121892520;6;
2020-09-04;6,76;6,86;6,88;6,90;6,79;6,79;6,856;25990000;178183975;14;
2020-09-03;6,79;6,88;6,84;6,89;6,76;6,80;6,841;79573000;544917850;38;
2020-09-02;6,85;6,92;6,79;6,94;6,79;6,84;6,87;37652744;258689904,93;25;
2020-09-01;6,66;6,74;6,70;6,70;6,70;6,70;6,70;20309701;136074996,7;2;
2020-08-31;6,68;6,72;6,75;6,75;6,68;6,68;6,699;4011900;26874912;4;
2020-08-28;6,71;6,74;6,70;6,74;6,70;6,74;6,725;34500000;232002500;9;
2020-08-27;6,61;6,67;6,50;6,67;6,50;6,67;6,602;59105546;390194399;22;
2020-08-26;6,42;6,50;6,47;6,50;6,42;6,42;6,483;8260121;53551976,82;5;
2020-08-25;6,47;6,55;6,41;6,54;6,41;6,54;6,47;44425000;287434992;17;
2020-08-24;6,38;6,44;6,43;6,43;6,38;6,40;6,412;27027374;173289651,12;10;
2020-08-21;6,41;6,44;6,40;6,44;6,40;6,44;6,44;8110121;52224774,4;3;
2020-08-20;6,40;6,45;6,445;6,445;6,445;6,445;6,445;12000000;77340000;2;
2020-08-19;6,42;6,49;6,45;6,49;6,45;6,49;6,451;3100000;19999000;2;
2020-08-18;6,42;6,49;6,45;6,47;6,45;6,47;6,451;3532500;22787775;3;
2020-08-17;6,41;6,49;6,495;6,495;6,44;6,45;6,457;20815000;134398600;7;
2020-08-14;6,47;6,52;6,65;6,65;6,56;6,56;6,588;13115000;86402000;6;
2020-08-13;6,60;6,65;6,49;6,605;6,49;6,605;6,593;36655000;241647500;6;
2020-08-12;6,49;6,58;6,60;6,60;6,55;6,55;6,578;31360000;206046500;9;
2020-08-11;6,56;6,65;6,53;6,69;6,53;6,60;6,622;35986353;238295475,44;20;
2020-08-10;6,44;6,53;6,44;6,48;6,44;6,48;6,449;20000000;128975000;6;
2020-08-07;6,29;6,37;6,55;6,55;6,35;6,39;6,414;23063064;148293069,2;13;
2020-08-06;6,48;6,57;6,38;6,55;6,38;6,53;6,471;52282693;338314359,5;12;
2020-08-05;6,35;6,40;6,33;6,39;6,33;6,39;6,354;13681609;86928217,15;8;
2020-08-04;6,25;6,30;6,20;6,295;6,13;6,295;6,235;26800302;167087338,5;11;
2020-07-31;6,11;6,20;6,10;6,14;6,10;6,14;6,134;5200000;31895000;3;
2020-07-30;6,04;6,11;6,095;6,095;6,05;6,05;6,064;10000000;60635000;2;
2020-07-29;6,11;6,19;6,12;6,16;6,00;6,16;6,096;23600000;143864000;9;
2020-07-28;6,12;6,20;6,25;6,25;6,15;6,15;6,184;28000000;173160000;6;
2020-07-27;6,22;6,27;6,22;6,22;6,22;6,22;6,22;3000000;18660000;1;
2020-07-24;6,22;6,30;6,255;6,26;6,255;6,26;6,255;6000000;37532500;3;
2020-07-23;6,22;6,30;6,24;6,29;6,24;6,29;6,263;10500000;65760000;5;
2020-07-22;6,18;6,25;6,155;6,22;6,155;6,22;6,183;14500000;89660000;5;
